original,abbreviation,count
supersonics,Suprsncs,1
stupidest,stpidest,1
seconded,scondd,1
daydream,dadrm,1
minivans,mvs,1
breeches,brches,1
coherently,chrnty,1
colonization,clnoztion,1
bursting,burst,1
speeches,speechs,1
signature,sig,1
attendees,atndes,1
sightseeing,sghtsing,1
priscilla,Prissy,1
serpents,serps,1
audiovisual,audvsl,1
voltaire,vltire,1
figuring,fig'ng,1
susteren,sust,1
astrophysicists,astrphscist,1
watching,watcng,1
americana,AMRCANA,1
graduates,duates,1
zimmerman,zmm,1
projectile,prjtle,1
signatures,sgrs,1
reiterated,reitrtd,1
aberdeen,abrdn,2
straightened,striaitnd,1
correspondents,corres'pts,1
epidemiology,epdmlgy,1
embarcadero,mbrcadro,1
handpicked,Hndpkd,1
journalists,jrnts,1
monetary,mn,1
hurrying,hryg,1
indiscriminate,indscr,1
authority,auth,1
bioterrorism,biorism,1
measurements,measrmnts,4
extraterrestrial,ets,1
rivalries,rivlrs,1
janitorial,jntl,1
approvingly,apprvngly,2
rosenthal,senthal,1
incumbency,ncmbncy,1
recognised,Regnisd,1
battleship,btlshp,1
worldview,wrldvw,1
incorrigible,incorg,1
punching,p-ching,1
incandescent,incndsnt,1
machiavelli,mach,1
firefighters,ffghtrs,1
childcare,chldcr,2
contrarian,contrarian,1
bulletin,b-tin,1
springfield,spngfld,1
schoolchildren,schchln.,1
missouri,MO,1
polarized,polarzd,1
frenchmen,frnchmn,2
violates,vlats,1
beckoned,beck,1
gravestone,GTNE,1
whooping,woopng,1
transmissions,transmsns,1
dissemination,disseminate,1
scrutinize,scunaiz,1
ferociously,Ferocisly,1
bestselling,bstselln,1
fontaine,Fntne,1
inversion,Invrshn,1
apprenticed,APRNTCE,1
interior,Intrior,1
persevered,Perservd,1
recession,recess,2
abandons,abnds,1
individuals,indvduals,1
fredricka,frdrcka,1
compounded,cmpounded,1
spattered,sptrd,1
embodied,Embdied,1
enchanting,enchnt'g,1
immobile,immobile,1
harvests,hrvsts,1
abandons,abndn,1
metaphorically,mtafrcly,1
gangrene,gangr,1
samuelson,samulsn,1
westward,wwrd,1
floundering,floundrng,1
independent,IN,1
geographic,Geogrphc,1
storefronts,strfrt,1
multiyear,Mulyr,1
frenchmen,fremn,1
bedeviled,bdvld,1
interchange,intrchnge,1
surgeries,SGR,1
unfaithful,nfathfl,1
inaccuracies,inaccs,1
mobility,mblity,1
profiling,profl'ng,1
reloading,rld,1
generalizable,gnralzble,1
enrollments,enrlmnts,7
inventor,Invntr,1
compulsory,complsry,1
oceanography,ocgpy,1
troubling,trobling,1
imbedded,imbdd,1
judicial,jdcl,1
cristina,Xtina,1
waterman,wtrmn,1
sarajevo,Srjvo,1
gwinnett,gwnt,1
mandated,mndtd,1
fulltime,Fultme,1
mistreated,mistreatd,1
videotapes,vdtp,1
secondary,scndary,1
divisiveness,dvsvnss,1
dismounted,dismtd,1
dispensation,dspnstin,1
industrialized,indtlzed,2
forceful,frcefl,1
excitedly,Exctly,1
succeeding,scdng,1
voltaire,volt,1
wordlessly,wordless,1
marginalized,MRGINLZ,1
machiavelli,machvlli,1
multiyear,mltiyr,2
coherently,cohrntly,2
standings,stnds,1
fabulously,fbbls,1
instinctual,instc,1
glimmering,gliming,1
squatted,sqtd,2
populism,ppulsm,1
longitude,ltude,1
phonograph,phngrph,1
florence,flrnce,1
counseled,cnsled,1
nourishing,nurishng,1
decentralized,dcntrlz,5
symbiotic,Symbtic,1
supersonics,supsnic,1
belongings,blngings,1
geithner,geit,1
dateline,Dateln,1
centralized,CENTRZD,1
involving,invlvng,1
blockades,b'ades,1
appropriateness,apprprtnss,1
chrysler,car,1
dispersion,DISPRSN,1
portrays,port,1
relativism,relrism,1
virginity,vgnit,1
proliferate,Prolifer8,1
singsong,"your ""singsong"" is very bad",1
benighted,bkgtd,1
palatine,palatne,1
laterally,laterlly,1
manipulated,manpltd,1
manufacturers,Mnfct,1
theological,thelgicl,5
encircling,Ncrclng,1
purposes,prposes,1
asbestos,asbts,1
unconscionable,uncnscnable,1
premonition,prmntn,1
salutary,sltry,2
sixteenth,sxtnth,1
wolfowitz,wwz,1
screamed,scrmd,1
nicaraguan,nicraguan,1
combustion,comb,6
typewriters,TYPEWRTS,1
gathering,gathrng,1
philanthropy,philpy,1
devotions,Dvtions,1
lemonade,lmnde,1
commended,commndd,1
ridiculing,ridculng,1
industrials,industrials,1
harshness,hrshns,2
allocates,ACTS,1
crystals,cristls,1
exhaling,xhlng,2
suggestively,sggstvely,1
francois,frncois,1
neurology,neuro,2
speeches,talks,1
princeton,prnceton,1
steroids,strds,2
underlining,undrlinng,1
connecticut,Conetcut,1
symmetrical,symtrcal,1
versatile,vers.,1
computer,I want to use my computer to the maximum for general progress,1
icelandic,iceld,1
antisocial,antscal,1
interrogators,intrgators,1
commercialization,cmrclizatn,1
breached,brachd,1
sprawling,sprwlg,1
movements,MVEMNTS,1
philandering,philndrng,1
harassing,annoying,1
incorporates,incps,1
returned,rtrnd,1
ambulances,ems,1
involves,in-vo,1
domestication,domstctn,1
suggestively,sugestvly,1
wanderer,wdr,1
imperatives,impratvs,1
burlesque,brlsq,1
coincidentally,coincdntly,1
majestically,majesticaly,1
journalists,JNST,1
proliferate,prolft,1
avoidance,avdance,1
chugging,chgg,1
cataracts,catarcts,1
constitute,constoot,1
incendiary,incndary,1
appraisals,apprs,1
newborns,newborn,1
incinerator,ncinrtr,1
engendered,enged,1
schreiber,schreilber,1
collectors,coll,1
benediction,bent,1
intoxicating,intxcting,1
retooled,rtld,1
maneuverability,mnvblty,1
flopping,flppng,2
vertebrae,vrtbrae,1
illusion,illusn,1
reaching,rching,1
helpings,hlpns,1
villages,village,1
socialization,socilzatn,2
blustery,blust,1
multiculturalism,mlticlturalsm,1
sacrificial,sacfic,1
accelerating,acclting,5
upstarts,upsrts,1
deliveries,dlvries,1
unpatriotic,unptriotc,1
antigovernment,agvrmt,1
delineating,delining,1
aggressor,agg-r,1
timberwolves,timbrwofs,1
depicting,depit,1
subtraction,sbtcn,1
inspiring,inspirg,1
reversing,revg,1
trustworthy,tswy,1
crystals,crystls,1
compliant,comp.,1
shredding,shrddng,1
internationally,internly,1
dehumanizing,dhmnzing,1
comprehension,comp.,1
proprietary,Proppy,1
posthumous,pthms,1
licorice,l-rice,1
publishing,p'lishing,1
stupendous,stupndus,1
reproduced,rprodcd,1
practiced,prctsd,1
disintegrating,disintegr8ng,1
zippered,zpr'd,1
explicate,ExCate,1
reminding,rmin,1
channing,Chnng,1
interstellar,instlr,2
appropriated,approprtd,1
terrorized,trrorizd,1
carbohydrates,carbs,1
grafting,grftg,1
confiscation,cnsfction,1
monitors,mits,1
invested,ivtd,1
representations,repnstns,1
editorial,editorial,1
mounting,mntng,1
antiaircraft,Antiarcrft,1
hypocrites,hypc,1
maximized,maxmzd,1
virulent,vrulnt,1
rezoning,zoning,1
spokesmen,spok,1
scotland,SCTL,1
conspired,cs,1
personas,p'snas,1
narcissism,nrcissm,1
scarecrow,scarcrw,1
diversity,dvrsty,1
unplanned,unplned,1
slithering,Slthrng,1
refurbish,Refrb,1
dishonorable,Dshnrbl,1
forestall,frstll,1
fossilized,foslizd,1
twisting,twisin,1
intersections,intrsctns,1
reminding,rem,1
resonance,rsnance,1
wellspring,wlsprng,1
convened,conv'd,1
executioner,xctner,1
tempting,Tmptng,1
direction,dir,1
roadside,path,1
fingernails,fnnls,1
chauvinism,chvnism,1
wisconsin,WSCNSN,1
clinicians,clin,1
jostling,jstlng,1
alternates,altrn8s,1
foreigner,frigner,1
sheppard,sheprd,1
dictatorship,tyranni,1
hypnotized,hpntzd,1
unraveled,unrvld,1
racehorse,rh,1
disallowed,disalowd,1
millennial,genY,1
connelly,CNLLY,1
hardliners,hrdlners,1
clinicians,clincns,1
sausages,sausages can not change,1
ponytails,pnytls,2
privates,prvats,1
phenomenon,phnmn,1
kendrick,keck,1
weinberger,weinbrgr,1
alternates,alts,1
impersonating,imper,1
mccarthy,mac,1
maligned,malgnd,1
appellation,apelt,1
extending,xtndg,1
technicality,technicalty,1
overhauling,overhaul,1
molinari,mlinri,1
acceleration,accel,4
adherents,adhrnts,2
occurring,ocrng,1
decision,dcsion,2
scrapping,scrppng,1
percentage,percent,1
composure,cmpsr,1
circumventing,crcmvntng,2
experiences,xperincs,1
approvingly,appvgly,1
delicacy,deli,1
reinvent,revent,1
techniques,tch,1
extraterrestrial,et,22
downriver,dnwvr,1
scrabbling,scrblng,1
relatedness,rltdns,1
legalistic,leglis,1
boutique,botq,1
sneaking,snk,1
snickering,snckring,2
approximate,approx,2
comprised,cosed,1
mesopotamia,mesoptmia,1
teammate,teamate,1
reversals,rvsls,1
benediction,bendict'n,1
indignant,indgant,1
reactors,re,1
cannonball,canonbal,1
freelance,freelnce,1
handfuls,hndfls,1
sherrill,shr,1
returnees,retrns,1
reluctance,relucnc,1
substances,sbstcs,1
circumstance,crcmstance,1
eateries,eatres,1
solitaire,soltaire,1
amazement,mazemt,1
causative,cstv,1
increment,incr,1
politburo,plitburo,1
promiscuous,promisc,1
convinced,conv,1
bicycles,Bcys,1
ceaseless,c'less,1
convinced,convcd,1
sediments,sdmnts,1
pentagon,pengon,1
assurance,assrnce,1
premodern,premo,1
sunflower,sunflowr,1
reaffirmed,rffmd,1
transcriptions,trns,1
strapping,strppng,2
affidavits,affvits,1
childcare,childc,1
costliest,dearest,1
degenerate,degen,1
predation,prdtn,2
tailoring,tlrng,1
bathrooms,bthms,1
geologists,geogs,1
canadiens,canad,1
turnabout,trnbt,1
strutting,STTG,1
university,unity,3
empathetic,mptht,1
calculus,CALC,1
physicality,physclty,1
selfishness,selfshnss,1
encouragingly,encgly,1
marginalization,mrglztn,1
fishermen,Fshrmn,1
mismatched,msmtchd,1
displaced,dplaced,1
imprudent,impdnt,1
disposing,d'pos,1
reopened,reopnd,2
spokespeople,spksppl,1
irrationally,irrtionlly,1
encroachment,ncroachmnt,1
pestering,pestring,1
ripening,rpng,1
franklin,frkln,1
animations,animatns,1
divisiveness,divisnss,1
utilized,utlzed,1
dissonance,dsonance,1
proprietary,prop'tary,1
university,school,1
qualifies,qlfs,1
contracting,contrg,1
rattlesnakes,ratsnake,1
wiggling,wiggling,1
commemorating,comoratng,1
presides,PRSDS,1
patronizing,ptrnzing,1
meteorological,meteological,1
streetcars,stcars,1
crumpling,crmplng,1
subpoenas,subp,1
reconsidered,recon,1
restrict,restrct,1
eschatological,esclog,1
protestants,prtstnts,3
foreseeable,forcble,1
manufacture,manu,5
talkative,talk,1
backpacks,bckpcks,1
factions,factns,2
receiver,rceivr,1
university,univers,1
conversely,cnvrsly,2
fleischer,fleser,1
waterfowl,fowl,1
politicking,ptick,1
detachment,dtchm,1
fairways,fays,1
resection,RSCTN,1
allegheny,alehen,1
attributes,attbs,2
nantucket,nantket,1
intransigent,intrans,1
acceleration,accel'ation,1
spokeswoman,spkswman,2
unreliable,unrliab,1
beginnings,bngg,1
kevorkian,kvrkn,1
spiritual,sprtl,1
comprehension,comp'n,1
sorbonne,srbnne,1
quintessentially,quintessentially wath tanke,1
waterfall,wtrfall,1
scotland,SCTLND,1
harassing,hrssing,1
astrophysicists,astrof,1
substantiated,subtttd,1
catheter,cathet,1
sauerkraut,srkrt,1
vaccines,vax,1
oftentimes,oftentms,1
billboards,bllbds,1
satirist,satirst,1
experiential,expt,1
charitable,Chrtbl,1
retracted,Rtcd,1
uninhibited,UNB,1
handkerchief,hanky,1
bracelet,braclt,1
shiitake,Shitk,1
penciled,pencld,1
redirected,rdrtcd,1
dealership,dlrshp,1
pedophile,pedo,2
meditative,the meditative helps me a lot,1
microorganisms,mcrrgns,8
torrents,trnts,1
signature,signa,1
reassessment,r-essmnt,1
treatable,trtble,3
mailings,mails,1
disintegration,distg,2
hysterectomy,Hystrctmy,1
peacefulness,pcfns,1
hyacinth,hcnth,1
snorting,snort,1
protectionism,prtctonsm,1
equation,Eqatn,1
initiative,intiatve,1
censured,cnsrd,1
perpetuation,prptuaton,1
cellulose,celulse,1
archrival,arcrvl,1
florists,flrsts,3
canopied,canpied,1
fiddling,fddlng,1
straying,stayi,1
stephanie,steph,2
trudging,trdign,1
suspension,suspnsn,1
cultured,cltred,1
declined,dclnd,3
prepared,p'pard,1
hallucinating,hluctg,1
conveyance,cvc,1
prohibitively,prohib,1
inconsiderate,incnsdr8,1
singsong,song,1
divisions,divsns,1
portland,ptlnd,1
newlywed,nwlywed,1
mulberry,mlbry,1
melodies,mlods,1
stressed,stsd,1
anthropogenic,antpgnic,1
retailers,rtls,1
transforming,trnsfmg,1
language,Lngge,1
restroom,restrm,1
ontology,ontgy,1
community,comm,1
stagnated,stgnt,1
fulbright,flbrght,1
couriers,courie,1
indiscriminate,indscrmnte,1
menstruation,mnstrn,1
deliberation,delibrtn,1
circumstance,circums,6
specialists,spclists,1
procuring,procrng,1
authority,arity,1
managers,gers,1
coattails,coatails,1
homemaker,hm,1
ameliorate,amlrte,1
firmament,Fmnt,1
industrials,industry,1
dripping,drppng,1
liberator,librtor,1
factional,I can be factional but someday I will change,1
spontaneity,taneity,1
guillaume,guill,1
courteous,cts,1
constitution,constit,8
transformer,tsfrmr,1
resurfaced,Resrfcd,1
drastically,drasticly,1
enchantment,enchntmnt,1
dignitaries,digni,1
evenings,your imperialism loves me evenings can,1
sotomayor,sotomyr,2
houstonians,with all houstonians can be,1
frivolity,fovly,1
briefing,bfng,1
profited,prftd,1
composure,comp're,1
birthmark,BIRHMRK,1
nanosecond,nscnd,1
studiously,studius,1
headdresses,headdrss,1
interlopers,inlprs,1
investigates,invstgates,1
synapses,synapses,1
paraffin,prfn,1
disparate,dsprt,1
dumbstruck,d'struck,1
pervading,prvadng,1
orchestral,orchstrl,1
consciences,conscncs,1
misspelled,MSPLD,1
jurisprudence,juri,1
materialize,realize,1
judiciously,jdicusly,1
elemental,emental,1
sociocultural,socul,1
twenties,20s,1
contention,contention,1
jurisprudence,jury,1
championed,chmpd,1
catalysts,catllsts,1
commences,cmmces,1
krauthammer,krhmer,1
matchups,mtchps,2
dexterity,dxtrty,1
underperforming,undrprfming,1
intrepid,inped,1
outlived,Otlv,1
suffering,sffring,2
sprinkled,sprnkled,1
earmarks,EM,1
allegiances,allgnce,1
electrical,elec,18
numerical,nmrcl,1
eradicate,erdicte,1
waitressing,watrsng,1
definitive,defintv,1
preoccupation,preocc,1
strutted,sttd,1
octagonal,octgonal,1
financing,financ,1
thinness,thnnss,1
unpacking,unpck'ng,1
dissonance,disnnce,1
discharge,Dischrg,1
emporium,emprum,1
generality,Genrlty,1
greenwald,grnwld,1
penetration,Pnet8n,1
fugitives,fg,1
rainfall,rnfll,1
devotions,devots,1
kilometers,km,1
penalize,Pnlze,1
disregarded,Dsregrdd,1
treeless,trils,1
passageways,pssngr,1
paralysis,pralys,1
expelled,exp,1
sledding,sled,1
willingness,wlngnss,1
credentialed,credntled,1
fontaine,fontane,1
worrying,wryng,1
strikeouts,strkouts,1
reminder,remder,1
croissant,crssnt,1
culpability,culpable,1
distilled,dilled,1
shilling,shllng,2
consequence,Cnsqnce,1
enrollment,enrlmnt,2
motorcycle,mtrcycle,1
kristine,krstne,1
grassland,grssland,1
reevaluated,revalu8td,1
skinheads,skhe,1
observant,obsrvnt,2
kindergarten,kndergrtn,1
fairways,f'ways,1
amicably,AMCBY,1
pandering,Pandinh,1
polypropylene,plyplen,1
incoming,incmng,1
possibilities,pssbls,1
manipulator,Mnplr,1
multiply,milty,1
visualization,vsualztion,1
transcending,trnsendn,1
protector,protct,1
germantown,grmntwn,1
molecular,molcur,1
receptivity,rcptvty,2
tribunals,trbunals,2
bestsellers,Bstsler,1
cartwheels,crtwels,1
incontrovertible,Ncntrvrtbl,1
dripping,drpng,1
quivered,quvrd,1
sharpening,shrpng,1
executioner,xecushunr,1
heirlooms,hlms,1
auditioning,audng,1
centralization,cntrlztion,1
winnipeg,wnnp,1
rosalind,rosln,1
radicchio,radicchio,1
political,Plitica,1
correctness,crrctnss,2
personas,pers,1
atmospheric,atmospher,1
numerical,nmrcal,1
illegitimacy,illgtmcy,1
interfering,intferin,1
pummeled,PUMELD,1
listings,lstgs,1
disloyal,dislyl,1
thirtysomething,thirties,1
wheatley,whtly,2
ambitions,ambtns,1
definition,Dfnt,1
sleepiness,slpnss,2
deciphered,dcphrd,1
enrollments,enrollments,2
contiguous,cntigus,1
imperceptible,imprcptible,1
reprisal,rpsl,1
scouring,Scrg,1
nonsense,nsnse,1
urbanized,urbzed,1
colonizing,colnzng,2
outlived,outlivd,1
glendale,glendal,1
orchestras,orchstrs,1
legislating,lawmaking,1
spherical,sfercal,1
plugging,pluging,1
industrializing,ndstrlzng,1
avoidance,avdnce,1
speculating,specs,1
postponement,pstpnment,1
vaseline,Vasln,1
motorola,rola,1
vehemently,vhmntly,1
pervades,prvads,1
homilies,homys,1
garnering,gnering,1
geographically,geogrphcly,1
exteriors,exts,1
lawrence,LWRNCE,1
immersing,emsing,1
snickering,snckrng,1
frighteningly,frghtenly,1
lifelong,lfl,1
recessed,ressed,1
colonialism,colonial'm,1
boutique,btq,1
extraordinaire,Exd,1
undertaking,ndrtkng,1
lamentable,LMTBLE,1
melodramatic,mlodrmtic,1
egregious,egrgus,1
pickering,overliking,1
handicaps,handcp,1
conversely,cvrsly,1
scrubbing,scrubng,1
pronounced,pronouncd,1
wisecracking,wscr,1
reconstructions,recons,1
suspense,sspns,1
coordinators,coords,1
justifies,justfies,1
infiniti,infin,1
unfolded,nfoldd,1
classrooms,clssrms,1
distaste,dstast,1
likening,likng,2
traditions,trditns,1
legendary,lgndry,1
statesmen,stsmn,1
virginian,vrgnian,2
eyeliner,eylnr,1
irreverence,irrnc,1
unearthly,nrthly,1
igniting,igntg,1
riskiest,rskst,1
inconceivable,incvbl,1
elective,Lctv,1
differentiated,diffenttd,1
repealed,repld,1
investment,invest.,1
quotient,quotnt,1
adventuresome,advtsm,1
inversely,ivsly,1
paraplegic,parapg'c,1
yesterday,yday,1
manipulation,manipul,7
dispositions,dispstns,2
confrontation,confrntn,1
subscribing,subscr'g,1
promotional,promo,1
factoring,factg,1
einstein,enstn,1
expanding,EXPD,1
despises,desp's,1
domestic,dmtc,1
reportage,reprtag,1
boutique,btique,1
lavender,Lav.,1
ambulatory,ambltry,1
communicator,cmmnctr,5
fingernail,fngrnl,2
immemorial,imemorl,1
sudanese,sdnse,2
mistrust,mstrst,2
utilized,utilz,1
migrating,migrat.,1
motivation,MTVTN,1
depreciation,dprciatn,1
referent,rfernt,1
promising,proms,1
misperception,misprct,1
paleolithic,pleolthc,1
renderings,RDR,1
retraction,apology,1
conforms,CF,1
refinancing,refinanc'g,1
revocation,rvct,1
interred,interd,1
mccartney,mcartny,1
underlings,ndrlngs,1
polluting,plutg,1
enrollment,enrollm,5
trustworthy,trstwrty,2
commonly,cmnly,1
concepts,cpts,1
amplified,mplifed,1
carolinas,crn,1
tantrums,t-trum,1
emulating,emltg,1
idleness,idss,1
restroom,rstrm,1
ushering,ush'g,1
handouts,hndots,1
crocheted,crchted,1
cuddling,cddlng,1
pathologist,Pgst,1
fishermen,fshrmn,1
favorites,fvrites,1
irrefutable,ireftble,1
hustlers,hstlrs,1
integrity,itgt,1
flattening,dtng,1
misconduct,MSCON,1
quizzically,quizzy,1
isabelle,bella,1
senators,Sens,1
solemnity,slmnty,1
inciting,nctng,1
unopened,unopnd,2
sympathy,sympthy,2
repositioning,repositng,1
rewrites,RWIT,1
reportedly,reportly,1
parlayed,parlyed,1
philandering,phlandrng,1
multiculturalism,multicltrlsm,1
lutherans,luthrns,1
capitalized,Cptlizd,1
centerpiece,cnterpce,1
otherwise,otw,1
decadence,dcdnc,1
letterhead,lethead,1
colonialism,colany,1
cultured,cltrd,1
occurring,Ocring,1
lawmaking,lwmkng,1
unvarnished,unvarnd,1
milligrams,millgrms,1
resident,resdnt,1
appraising,appsing,1
canceled,cncled,1
welcomes,wel,1
adversarial,advrsral,1
veracity,VRCT,1
predated,pred8d,1
pressman,peman,1
nightmarish,ngms,1
circumstances,crcmstnces,1
unloading,unldng,1
manufacture,manuf,1
francesco,frncso,1
gingerly,gingly,1
quotidian,qtd,1
immature,imatur,1
breadwinner,bdwinner,1
compliance,COMPNCE,1
reassess,reass,1
torrents,Tornts,1
greedily,gredly,1
fishermen,fhm,1
qualified,alfd,1
interchangeable,intrchngble,1
ibuprofen,Ibuprfn,1
perished,perish,1
coefficients,coeffs,2
securities,SEC,1
ingredients,indts,1
unopened,nopnd,1
postponing,PSTPNG,1
mercedes,mrcdes,1
panelists,pn,1
inebriated,Inebri,1
ascertain,asctn,1
therapies,Trpes,1
brackets,supports,1
wildlife,wldlyf,1
mitigation,MIGATON,1
reflexes,rflxs,1
infatuated,inftated,1
programmable,prgmbl,1
titanium,TN,1
shoelaces,shlcs,1
yardstick,yrdsti,1
watchdogs,watchK9's,1
montessori,mntesore,1
interfere,intrfre,1
unmitigated,unmigatd,1
postcolonial,PCOL,1
prospectus,prosptus,1
acrimony,acrim.,1
signatures,sgntrs,1
demolishing,dmlishin,1
heathrow,heathrw,1
combined,cmbd,1
blackmail,blk-mail,1
brimming,brimming,1
loosened,loosnd,2
throwing,thrwng,2
parlayed,PL,1
environmentally,Envmntly,1
borrower,borwr,1
obsidian,osdid,1
executioner,execu,1
paintings,paintngs,1
unenviable,unenvbl,1
uninterested,unintrested,1
absorbing,absobin,1
searched,surched,1
injustices,ijscs,1
paradise,Pards,1
antioxidants,antoxds,1
treaties,tretz,1
imparting,imprtng,1
wanderings,wander,1
applause,apuse,1
mouthpiece,mthpce,2
deleting,dltng,2
castigated,castigtd,1
discriminatory,discmtry,1
inflationary,inflat,2
painfully,pnfuly,1
tomorrow,tmrw,2
designed,dsgnd,2
unnecessarily,Unnesrly,1
accentuating,Accntng,1
capitalized,capitalized,1
disservice,dssrvc,1
aquifers,aqufrs,1
tribalism,trblsm,1
contraception,cntrcptn,2
repentant,repntnt,1
unnerving,unnerving,1
investors,Nvestrs,1
consoling,cnslng,1
allusion,allu,1
recognised,Recgnzd,1
remember,rember,1
ophthalmology,opthmog,1
distinguishing,distinguishng,1
overtime,OT,2
electrocuted,elctroctd,2
credentialed,crdtld,1
graduation,gradn,1
clowning,clownng,1
dehumanizing,dhmnzng,1
vocational,vocatio,4
rehabilitative,rehab,1
sportsmanship,sportship,1
profited,prfted,1
indecent,Indicnt,1
lumbered,lmbrd,2
repelling,repelng,1
somebody,smbdy,3
changeover,chgove,1
excellency,exclncy,1
disadvantaged,disadvntgd,1
annandale,anndl,1
satisfactorily,satify,1
colonization,colnzation,3
vandalized,vandlzd,1
spectacles,spec,1
egregious,Egr,1
investment,invstmn,5
kendrick,kndrck,2
succession,succsn,1
investment,invstmt,3
illuminated,illumntd,1
deformed,Defmd,1
communicates,kamunikates,1
galleria,galria,1
commercial,cmrcl,1
modernist,mdnst,1
newlyweds,NWLYWDS,1
telescopes,tlscp,1
flogging,flgng,1
triumphs,triumfs,1
unimpressed,nmprsd,1
tireless,treslss,1
reverberates,RVRB,1
wordlessly,wrdlssly,1
powdered,pwdrd,2
filmmaking,filmmking,1
forwards,Fwds,2
handheld,hheld,1
handyman,hndmn,1
blackberry,blckbrr,1
characterize,chtez,1
dishonesty,dishnsty,1
unchanging,unchg,1
reinhardt,r'hardt,1
seatpost,stpst,2
croissant,Crosnt,1
doubting,dbtng,1
accomplished,acclished,1
hothouse,HTHSE,1
alacrity,alac,1
implementing,implmtg,1
harvests,hvests,1
diaspora,dspra,1
cupboard,cpbd,1
metalwork,metlwrk,1
adjusted,Adjstd,1
stoplights,stplghts,2
proposals,propos,1
profanity,profa,1
copernicus,cprncus,1
harmonica,hrmonica,1
exhibitor,xhibtr,1
conferring,confab,1
vehemently,vmently,1
polynesian,POLYN,1
dexterity,Dxtrty,1
gubernatorial,gubrntial,1
napolitano,napo,1
grotesque,grtsk,1
airlines,airlns,1
protrude,Prot,1
sandwiched,sndwhd,1
utilized,utzd,1
offstage,offstg,2
subtitled,sbtitld,1
subtlety,sbty,1
speculating,specuing,1
initiative,init've,1
grotesque,grtsq,1
sandalwood,sandwood,1
preacher,prchr,2
incidentally,incdntly,1
assignments,asigmnts,1
nibbling,niblin,1
dissented,dissntd,1
distributors,dstrbt,1
bemoaning,bmoanin,1
stabilization,stblizatn,1
decadent,decdent,1
admiration,admrtion,2
appetites,apptts,2
threesome,3some,1
symbolically,syblcy,1
distinguishing,disinguisin,1
multiply,mltply,1
discrepancies,dscrpances,1
fabulously,fblsly,1
ashtrays,astrys,1
simulators,simultrs,1
transfusions,trnfuons,1
croissant,croissnt,1
majestically,Mjsticaly,1
windmills,wndmills,1
outcasts,Outc,1
emporium,emprm,1
paranoia,parano,1
carlsbad,CLSD,1
glendale,glndle,1
nuisance,nuisnc,1
redemption,retion,1
unequivocally,uneqvcly,1
counterparts,countp,1
woodstock,WDSTK,1
sophistication,sofistcatn,1
bracelet,br,1
prehistoric,PRHC,1
obstruction,obstrcn,1
permutations,prmutatns,1
groaning,groang,1
teammate,tmmt,1
benefactors,Benes,1
bloomington,blgtn,1
culinary,cul,1
geopolitical,geopol,6
brownsville,brwnsvlle,1
daydream,dydrem,1
nationalize,ntnlize,1
manufacturing,mnfctrn,6
rudiments,rud's,1
addressing,adrsng,1
industrialized,ind'ized,1
humanistic,uministik,1
manifold,MNIF,1
atmosphere,air,1
ordination,ordanaton,1
epistemological,eptmolgcal,1
californians,calis,2
conscripts,cnscpts,1
manufacturing,mfg,2
whittled,whttld,1
reappear,reapar,1
combustion,combustion,1
enchanted,enchtd,1
hijacking,HIJKNG,1
demanded,dmndd,1
thermonuclear,Thmncl,1
aggressor,agrssr,1
hemoglobin,hmglbn,1
investigates,investgtes,1
sensitive,snsitiv,2
horsepower,hp,17
attendant,Attndt,1
incredibly,incrdbly,1
painless,painlss,1
introspection,itptn,1
hargrove,hargrv,1
neurotransmitters,neurot,1
inebriated,inebri8d,1
mystique,mystque,1
assailant,Asslnt,1
encircling,eclg,1
reestablishing,restab,1
strategist,strtist,1
challenges,Chlngs,1
scrutinize,crtnze,1
instrumentation,instrumentation,2
afterwards,aftrwrds,1
euphemism,euphmsm,1
chernobyl,chernobl,1
expressway,xprswy,1
suspension,susp.,1
unifying,Unifyng,1
localized,loc,1
intermission,intrmsion,1
countered,cntred,1
cabinetry,cabintry,1
striking,strkg,1
typified,Typfed,1
nutrition,ntritn,1
academically,acadally,1
copernicus,coper,1
quilting,qltg,1
deleting,dlting,1
policeman,plcemn,1
canadiens,cdns,1
mcedwards,mcedws,1
dumpsters,dmpstrs,2
jonesboro,jnsbro,2
lamentable,lmtb,1
expiration,exprtn,1
measurements,mesrtmnts,1
interiors,intery,1
inadequacy,inadqcy,2
fulbright,fbgt,1
locations,locatns,1
repatriation,repatr8on,1
delineation,deline,1
deductive,Dedctve,1
epistemological,epistmlgcl,2
baritone,bartne,1
experiment,expmnt,1
richland,rchlnd,1
pronounced,prnouncd,1
heartened,hartnd,1
versatile,vrstle,1
partnership,partnshp,1
operandi,oprndi,1
casualness,relaxed,1
partisan,biased,1
snatching,snatchng,1
befallen,beflln,1
interfere,inter'd,1
brownsville,brwnvl,1
separatist,separtst,1
disbursed,disbsd,1
disposed,dsposd,1
lawmaking,lawmkr,1
substitution,Subttion,1
inedible,INED,1
culpepper,clppr,1
separatists,Sprtists,1
prodigal,prdgl,1
futilely,FTLLY,1
satisfaction,satisfied,1
apotheosis,apoth.,1
diaspora,dspr,1
reloaded,reloadd,2
bemoaning,bmonng,1
pollination,plntn,1
pituitary,pitutry,1
foundered,fndred,1
cheerfully,cheerfly,1
meteorological,met,3
maneuvering,manvrng,1
skeletons,skltns,1
internationally,intnatnal,1
compressed,cmprsd,1
