original,abbreviation,count
transportation,transpo,1
mechanically,mechncly,1
comprehension,comp,1
parliamentary,parlmt,1
undertaking,undrtking,1
enrollments,enrllmnts,1
houghton,htn,1
extracurricular,xtrcriclr,1
collisions,col,1
jonesboro,jnsbr,1
virginia,virg.,1
edmonton,edmntn,1
networking,ntwrkng,1
mechanical,mec,1
decidedly,decd,1
compartment,comptmnt,1
aqueduct,aquadct,1
principals,princip,1
educationally,educ'ally,1
fabulously,fbsly,1
childhoods,chdhds,1
exploration,xplortn,1
licensure,licensre,1
groundwater,grdwtr,1
multifaceted,mulceted,1
microorganisms,mcrorgnsms,1
totenberg,totbr,1
disguises,dsgs,1
confiscation,confscation,1
orchestras,orchstr,1
cooperatively,cooptvly,1
extracurricular,xtracurclr,1
translates,trnslt,1
commemorating,commem,1
politico,polit,1
artificial,artfcl,1
spontaneity,Spntanity,1
loadings,ldngs,1
manufacturing,manufac'ing,1
opposition,opposit,1
detectives,dtctvs,1
mastercard,mstrcard,1
geologists,geo,1
citizenry,ctzny,1
experiments,exprmnt,1
dissented,disent,1
acceleration,acc'n,1
capabilities,cpblts,1
decentralized,decentra,1
unaccustomed,unacc,1
centralization,Cntrliztn,1
diaspora,dspr,1
knockoff,nkoff,1
italians,itals,1
intended,in10ded,1
refreshment,fresh,1
vocational,voc,1
fountains,fntns,1
pedestrians,pdstrians,1
instrumentation,instru.,1
worthless,wrthls,1
principals,prins,1
mechanical,mechanica,1
spoonfuls,spnfls,1
explorations,xplrations,1
conversation,cnvsatn,1
instrumentation,instrum,1
coefficients,COEFF,1
investment,invstmnt,1
measurements,msrmnts,1
crinkled,ciked,1
democratization,democracy,1
multitude,mtd,1
enrollments,enrlts,1
perished,perishd,1
intimations,Intmatns,1
experiments,xperimnts,1
internationally,intl,1
observatory,obsrvtry,1
atmospheric,atmsphr,1
cabbages,cbgs,1
chugging,chgg,1
liberally,Libra,1
automotive,auto,1
industrial,indstrl,1
university,uni,1
hardware,Hdwr,1
goldfish,gldfsh,1
delivers,dlvrs,1
transmissions,tmissions,1
university,unv,1
extracurricular,extracurr',1
geopolitical,geopolit,1
constellations,const,1
foundered,Fdered,1
explorations,expl,1
telescopes,telscopes,1
solicitor,slctr,1
instructional,nstrucnal,1
enrollments,enrlmts,1
processors,process,1
gathering,gthrng,1
educations,eds,1
vocational,voca,1
archived,archi,1
destabilized,dess,1
correlation,corlat,1
anarchists,anrchsts,1
whooping,whop,1
dishonorable,dsnrble,1
rearranging,rearrangng,1
particles,prtcl,1
schoolchildren,schlchl,1
gangrene,gangrne,1
numerous,numrs,1
graduation,grad,1
accelerating,acclrng.,1
reserves,reservs,1
subsidiaries,subsid,1
foundation,fdt,1
arrogantly,arrogntly,1
mechanically,mechally,1
transports,trnps,1
pragmatism,prgmtsm,1
phenomenon,fenomnon,1
villages,village,1
mechanically,mchniclly,1
mechanically,mechanica,1
jurisprudence,jurisdence,1
astounding,astnding,1
elevation,elvtion,1
graciousness,gracas,1
euphemistically,ephcy,1
mouthing,mthng,1
multifaceted,mfaceted,1
fingerprints,fp,1
exploration,expl.,1
outgrown,outgrwn,1
drizzled,drzzld,1
schaffer,Shfer,1
mouthpiece,moutpie,1
dominique,dmq,1
dealerships,dealrshps,1
kindergarten,kg,1
democratization,democra,1
deletion,dltn,1
embroidered,embrdrd,1
legislator,leg,1
horsepower,horspwr,1
bestsellers,Bstsler,1
martyred,matred,1
downward,downw,1
exploration,explr,1
trustworthy,trustworthy,1
kuwaitis,kwts,1
magnetism,mgntsm,1
searched,srchd,1
ejection,ejctn,1
criminals,crime,1
resiliency,rsilncy,1
cavernous,cvns,1
substrate,sbstr,1
postulates,pstls,1
extortion,extor,1
opposition,oppstion,1
neediest,ndst,1
overcast,ovcast,1
extracurricular,extrcrr,1
colonization,clnztns,1
geopolitical,geopoly,1
laboratory,laborat,1
waitressing,waitrsng,1
cristina,crstn,1
geopolitical,geopoli,1
accelerating,accelrtg,1
pedestrians,ped,1
industries,ind.,1
fecundity,fecundty,1
sedatives,sedtvs,1
hesitation,hstn,1
penalize,penli,1
riverdale,rvrdl,1
atmospheric,atmsphrc,1
hitching,htchng,1
individualistic,indvdls,1
geopolitical,geopol.,1
colonization,colonztn,1
wealthiest,wthst,1
extraterrestrial,extrate,1
tortures,toru,1
workaday,wkdy,1
outfitted,otftd,1
journals,jrnls,1
strategies,Stragy,1
multifaceted,mulced,1
undergraduates,undergrads,1
undergraduates,undergr,1
parliamentary,parl.,1
dignitaries,dgntr,1
handpicked,hndpckd,1
converse,cnvrse,1
readying,rdying,1
occupied,occ,1
flitting,ftng,1
backwaters,Bckwtr,1
avocation,Avocatn,1
thermodynamics,thdycs,1
horsepower,hrsepwr,1
instrumentation,instru,1
lighthearted,lithart,1
valuation,valu,1
nightmarish,ntmrsh,1
collisions,collisi,1
industrial,indust,1
dialysis,dlys,1
industrialized,indstrl,1
expeditions,expeds,1
undertaking,undertaking,1
appreciated,app.,1
university,univty,1
feinberg,fnbrg,1
coursing,corsng,1
transfusions,trfsns,1
evaporate,evaprate,1
mechanically,mech,1
negligible,nglbl,1
threaded,thrdd,1
decentralized,dectlzd,1
geopolitical,gplticl,1
preventative,pr'v'tive,1
inflationary,infl,1
meteorological,meteorlgcl,1
dullness,dulns,1
nuisance,nusnce,1
undergraduate,ungrd,1
meteorological,weather,1
compartment,compart,1
enrollment,enrllmn,1
factories,fctrs,1
shorthand,shthnd,1
investment,invsmnt,1
formation,frmtn,1
windshield,wdshld,1
inversion,invrsn,1
assignments,assgnmnts,1
colonization,coloniz,1
explorations,explorat,1
quickest,quik,1
telescopes,tlscpes,1
parliamentary,parliam,1
prescribes,prscrbs,1
congresswoman,congrsswman,1
intoxicating,ntxctng,1
jeopardized,jeopard'zd,1
monogamy,mnogmy,1
experiential,xperinaton,1
hawthorn,hwthn,1
bothersome,bthrsm,1
pedestrians,walk,1
undeniable,undb,1
constellations,consteltns,1
terminus,term.,1
denounce,dnnce,1
manufacture,mnfr,1
sandbags,sanbags,1
misunderstood,misuderstd,1
unstable,unstb,1
decentralized,decntrlzd,1
worldview,wodvi,1
stratosphere,strat,1
cushions,cushs,1
investment,invest.,1
permanente,Permntnt,1
congresswoman,congresswoman,1
pandering,pander,1
collisions,collsn,1
commences,cmnces,1
interstellar,intrstllar,1
transmissions,transmi,1
priceless,pricelss,1
epidemiology,epdmgy,1
permutations,perms.,1
succinct,ssnt,1
unnerved,unnervd,1
unsatisfactory,unsfry,1
dominating,dminatng,1
observatory,obsvty,1
giraffes,grffs,1
accelerating,accl,1
exemplifies,exelfs,1
requiring,rqrng,1
inertial,nrtl,1
undergraduates,ndrgrads,1
accelerating,accel.,1
manchester,mnchstr,1
solidified,solidfi,1
constitution,contution,1
counterattack,Countatak,1
severance,svrns,1
assignments,assig,1
undifferentiated,undiferd,1
plummeted,Plmted,1
unruffled,unrfld,1
gravitational,grvtnl,1
inflationary,inflationary,1
optional,optnl,1
educationally,edu,1
dictatorship,dicship,1
motivation,motvtn,1
makeovers,mkovr,1
residence,res,1
emerging,emerge,1
mockingbird,mckgbrd,1
proofread,prfrd,1
highlights,highlghts,1
diplomatic,dplmtc,1
inflationary,inflatnary,1
subcommittees,subcom,1
confectioners,cnfctnrs,1
implication,impl'n,1
fragrance,frgrnc,1
industrialized,industrializ,1
decentralized,decenlized,1
socialization,Socilztn,1
democratization,dem,1
microorganisms,microorganisms,1
pristine,prstne,1
