original,abbreviation,count
instrumentation,instrumentation,2
uncommitted,uncom,1
rearranged,rearrngd,1
righting,rtng,1
videotapes,v.tapes,1
storeroom,strm,1
screening,Scrng,1
unifying,Unifyng,1
recurring,recurn,1
congregants,CNGR,1
bridesmaids,bridmd,1
bluebird,blbd,1
cabinetry,cabintry,1
constitution,consttn,1
mechanically,mech.,2
vastness,vstness,1
circumstance,crcstance,2
academically,acadally,1
magnesium,magknesum,1
zimmerman,zimman,1
quilting,qltg,1
deleting,dlting,1
multifaceted,multifa,6
nonbelievers,nonblvrs,1
usefulness,Usflns,1
sneaking,snking,1
interiors,intery,1
socialization,socialztn,3
observatory,obstory,6
essentials,esstls,1
dramatize,drmatz,1
locations,locatns,1
financing,fnc,1
epistemological,epistmlgcl,1
transmissions,transmisses,3
frustrations,frusts,1
pervades,p'vades,1
blinding,blindng,1
gentlemanly,gntmnly,1
dissemination,disemntn,1
operandi,oprndi,1
spokespeople,Spokspple,1
partisan,biased,1
mechanically,mechy,3
disclaimer,disclr,1
nationality,Ntnality,1
realistic,rlistc,1
enrollment,enrlmt,2
elaborated,elabrtd,1
combustion,cmbstn,3
workbench,wbnch,1
prodigal,prdgl,1
capabilities,cpblts,1
apotheosis,apoth.,1
diaspora,dspr,1
enrollment,enrol,1
industrialized,industry,1
bemoaning,bmonng,1
positioning,Pstng,1
meteorological,met,3
industrialized,industri,4
internationally,intnatnal,1
compressed,cmprsd,1
capitalized,Capzed,1
interlaced,interl'd,1
collaborative,collab,1
invoices,invies,1
interrogators,intrgtrs,1
declined,dclnd,1
impassively,mpssivly,1
assignments,asmts,2
postures,pstrs,1
fairness,fairnss,1
congresswoman,cngrssw,8
adventurers,advnturers,2
conservator,servator,1
scrutinize,scrtniz,1
lawmaking,lmak,1
conscripts,cnscrpts,1
flirting,flrting,1
bacterium,bact'm,1
prohibitively,prohib,1
cirrhosis,crosis,1
napoleonic,nplc,1
parliamentary,palmnts,1
knoxville,knxvll,1
geothermal,Gethmal,1
undergraduates,undrgraduats,4
summarily,sumly,1
claustrophobia,claustrphb,1
manipulation,manpltn,2
cracking,crkng,1
intermission,ntrmssn,1
portfolio,prtflio,1
brussels,busls,1
pedestrians,ped,1
streetcars,Stcrs,1
singular,snglr,1
academically,acadmly,1
publishing,pblshng,1
mustered,mustrd,1
douglass,dglas,1
dignitaries,dgntr,1
succumbing,SUCMB,1
stretched,strched,1
polypropylene,plyplen,1
serviceman,srvicemn,1
democratization,democrtztn,1
undermined,und,1
approved,aprrvd,1
wordless,w'less,1
yorkshire,Yokshre,1
assuring,asurng,1
tutorials,Tutrials,1
ventilator,vntlatr,1
velocities,vels,1
undesirable,undsrble,1
assignments,assments,1
crucifixion,crucifxn,1
selectively,selectvly,1
atmospheric,atmos,2
nutritionists,ntrnst,1
continental,cntinntl,1
separatist,sep'tist,1
endocrinologist,endrocrinolgy,1
indecipherable,indcphbl,1
bargained,Bargned,1
language,Lngge,1
windshield,winshld,1
wiggling,wiggling,1
skepticism,skptcm,1
underrated,undrated,1
combustion,combstn,5
existence,xistnc,1
marlboro,mrlbro,1
regulating,reg,1
atrophied,atrofied,1
instrumentation,instr,2
dictatorship,dcttrsh,8
manufacturing,mf,1
gubernatorial,gubrntial,1
doctorates,doctr8s,1
individualistic,individ,6
unequaled,ueqld,1
undisturbed,undstrbd,1
overexposed,overex'd,1
rollback,Rllbk,1
instructional,instrct,1
communications,commctns,1
liquidated,lquidated,1
repositioning,rpstionin,1
climbing,clmbing,1
incinerated,incinratd,1
unleaded,unl,1
interfere,intrfr,1
quintessentially,qntssntlly,1
marjorie,majory,1
birdsong,brdsng,1
subcontractor,subcntrctr,1
classify,clsfy,1
hindquarters,hidqrts,1
constellations,constlations,3
electrical,elecl,5
apologies,plgys,1
subgroup,subgp,1
profanity,pfnty,1
atmospheric,atm.,1
generality,gnrlty,1
sleepwalking,slpwlkng,1
dramatically,drmtclly,1
saxophone,sax,1
explicate,xplic,1
meticulous,Mticlus,1
manipulation,mnpltn.,1
powerpoint,powerpt,1
strikeout,strike,1
totality,totlty,1
forcefully,forcly,1
explorations,xplortns,3
diversion,divrson,1
comprehensive,comp,14
positing,posit,1
referred,rfrd,1
bothering,bodring,1
clumsiness,Clmsins,1
watchman,wtchmn,1
socialization,socializ,1
gimmicks,Gmmks,1
warheads,wrhds,1
restroom,wstrom,1
cluttered,Clutrd,1
transmissions,transmsns,1
refreshing,rfrshng,1
internationally,intrntn,6
academically,acdmlly,1
football,f'ball,1
drunkard,drunkd,1
multifaceted,mltfctd,9
heirlooms,hirloms,1
indictments,Indcmts,1
spearhead,sphd,1
skeptical,skptl,1
reproducing,reproducng,1
chauncey,choh,1
optimized,optmzd,1
regularly,Regulrly,1
university,univ,4
geopolitical,gepltcl,2
reflexes,refxs,1
archeology,Arcolgy,1
shortens,shrtn,1
july/august,jul/aug,1
encouraged,encgd,1
masterpieces,Mstrpies,1
permeated,meated,1
invitations,invtatns,1
brazenly,brazly,1
hundreds,hndrds,1
expanding,xpandng,1
earnings,earn,1
forgiving,frgvng,1
strapping,strppng,1
uninvolved,uninvlvd,1
microorganisms,micrognsms,1
cringing,crng,1
floundering,flud,1
frenzied,frnzd,1
disinclined,Dsnclnd,1
classrooms,csrms,1
subsidizes,Sbsds,1
observatory,obsrvtr,7
winemaker,wnmkr,1
prayerful,pryrfl,1
dramatized,drmatzd,1
calculus,calc,1
incursion,ncrsn,1
distinctly,dstctly,1
heavenly,hvnly,1
disillusioned,Dlusnd,1
floridians,flrdians,1
harnesses,hrnss,1
consensus,consen.,1
pummeling,pmling,1
convection,cnvction,1
discontinued,dscntd,1
alternative,ALTV,1
acceleration,acclrtn,1
decentralized,dcentzd,1
socialization,soclztn,2
motorcycle,mtrc,1
meanings,Mnings,1
extracurricular,extracrcula,1
meteorological,meteorolog,1
futilely,futile,1
locomotive,loco,14
normalized,nrmlzd,1
coworkers,coworks,1
reactors,Rctors,1
encourages,encrgs,1
walkways,wlkwys,1
circumstance,circmstnc,1
deformity,dformty,1
scholarship,schlrshp,1
pamphlet,pmplt,1
opposition,ppstn,1
satellites,satllts,4
numbness,numnes,1
persecution,pers'n,1
respondent,rspndnt,1
comptroller,Cmptrolr,1
precarious,prcrs,1
fredricka,frdrcka,1
processed,pross,1
internationally,interntly,1
reticent,rtct,1
genetics,genetcs,1
dominance,dmnce,1
dartmouth,drtmth,1
palpable,plpble,1
rediscovered,Redsvrd,1
radicalism,rdicalsm,1
enrollment,'rolment,3
repelling,rpllng,1
inducted,indctd,1
rewriting,rewrtng,1
communicator,cmmnctr,5
satellites,sat,2
priesthood,prsth'd,1
reconcile,rcncl,1
isolationism,islatnism,1
automotive,autom,1
olympics,olympcs,1
scooping,scpng,1
emaciated,emactd,1
rejecting,rject,1
favorites,fvrites,1
explorations,explora,7
sparking,sprkg,1
photovoltaic,phovo,1
percentages,perctgs,1
spectrum,spctrm,1
congresswoman,congrsswomn,4
discredited,dscrdtd,1
communicator,cmmtr,1
intransigent,intrnsig,1
microorganisms,microorg,1
semester,smstr,1
graduation,gradutn,5
persuasively,prsuasvly,1
schooner,sch'r,1
streetwise,strtws,1
headlights,hdlghts,1
diversity,divrsty,1
monochrome,mnchrm,1
constitution,constitution,2
democratization,democ,5
communicator,communi,3
glittery,glttry,1
lufthansa,lufth,1
embroidery,mbroidry,1
catalysts,catlysts,1
therapist,thrpst,1
severing,severn,1
keystone,kystn,1
appetites,apptts,1
vagueness,vaguenss,1
referent,refrnt,1
seasonings,seasngs,1
combustion,combustion,1
benefitted,benftd,1
horsepower,hp,17
sunblock,sblck,1
telescopes,tscopes,4
colonization,clnzn,2
constellations,constelatns,1
distinguishable,dsgbl,1
carpenter,crpntr,1
expectancy,xpctancy,1
directors,dctrs,1
caressed,cares,1
frontline,frntlne,1
caregivers,caregrs,1
circling,Cirlng,1
pragmatism,prgmtsm,1
exteriors,Xtrirs,1
occupations,occuptns,1
preprogrammed,preprgmd,1
brokerage,brkrge,1
vertebrae,vertbrae,1
atmospheric,atmpheric,3
prerecorded,prerec,1
wheelbarrow,barrow,1
humanize,humnze,1
satellites,sats,1
anathema,anathema,1
undermining,undrmning,1
interstellar,intrstlr,2
polishes,Plishs,1
satellites,sate,2
congresswoman,cgrswm,1
reconstructions,reconstrcions,1
dealerships,dlrships,4
kirkpatrick,kirpatrik,1
painstaking,painstkng,1
colonization,colnztn,1
innocuous,inocus,1
manufacturing,build,5
misinformed,msnfrmd,1
specification,specs,1
midlevel,mdlvl,1
satellites,stlts,8
pluralist,Plrlst,1
portland,port,1
fulfillment,fulfillmnt,1
astonishment,atsmt,1
schoolchildren,schlchld,2
presenting,prsentng,1
mainstays,m'nstays,1
prospecting,prsp,1
schwartz,shwtz,1
mechanical,mech,12
roadblock,rdblck,1
pardoned,pard,1
adventurers,venturer,1
orchestral,orchstral,1
disintegration,disint,8
acceleration,acclrtion,1
enforces,enfs,1
torpedoes,torp,1
constricted,cnstrictd,1
earnestness,earnestn's,1
nothingness,nthns,1
coordinating,codtg,1
henderson,hndrsn,1
hypothesize,hyptsz,1
compartment,comp.,1
constellations,cnstlns,1
federated,fdrtd,1
pedestrians,pdstrns,5
hardaway,hrdwy,1
transmissions,transons,1
counseled,Counsld,1
rigidity,rgdty,1
observatory,obsrvatry,1
compartment,compartm,2
disintegration,disinteg,2
transfusions,trfsns,1
immemorial,imm'l,1
transport,t'sport,1
bedraggled,bedragged,1
machiavelli,machaveli,1
forwards,Fwds,1
testified,testfd,1
apertures,aprtrs,1
revisionism,rvsnsm,1
attributing,atribut,1
shenanigans,shnanigns,1
compartment,compt,4
matriarch,mtrh,1
devoutly,dvtly,1
customization,cstmiztn,1
croaking,crokng,1
educationally,edctnll,5
recurrent,recur't,1
daydreaming,daydream,1
combustion,cmb,1
comprehension,compre,1
secretive,secrtv,1
satisfactions,Stisfctn,1
compartment,comp,4
multifaceted,multifcted,2
vineyard,vnyrd,1
undergraduate,undergrad,8
hobbling,hblg,1
holbrooke,holbrook,1
aphrodisiac,aphrdsc,1
released,rel.,1
newborns,Nwbrns,1
subtraction,subtn,1
forceful,forcful,1
anatomic,antmic,1
commercials,cmmrcls,1
biography,bio,1
laboratory,labrtory,1
primates,primts,1
individualistic,indivd,1
combined,cmbnd,1
appleton,aptln,1
barrymore,barmo,1
birthday,brthdy,1
birthmark,brthmrk,1
plaguing,plgng,1
marshall,Mrshl,1
improprieties,improp,1
electrical,elctrcl,1
sarajevo,Srjvo,1
complexes,cmplxs,1
assertive,asrtv,1
signpost,SNPOST,1
deflected,dflctd,1
windward,wndwd,1
constellations,constels,1
stewards,stwrds,1
installs,instlls,1
compartment,cmprtmn,3
wrongfully,wrong,1
extracurricular,extrcuricla,1
essayist,easyst,1
reinhardt,rinhrdt,1
pediatrics,pdtc,1
gunnison,gunson,1
averting,avrting,1
somerset,somaset,1
settlers,stls,1
bridgeport,brdgport,1
dictatorship,dship,2
refuting,refutin,1
postdoctoral,pstdoct,1
lieberman,libman,1
culinary,cul,1
combustion,cmbustn,1
academically,acad,8
forerunner,4rnnr,1
unflattering,unflttrng,1
corporeal,crpreal,1
lodgings,ldgngs,1
mitochondrial,mitochndrl,1
forensics,fornscs,1
unforgiving,unfgvg,1
nuisance,nusnce,1
preening,Prengn,1
quizzically,qzclly,1
communicator,comm,4
molecular,mlcr,1
accelerating,accelerate,1
unheeded,Unhded,1
impersonal,Impnal,1
programmers,prgrmrs,1
intimations,Intmatns,1
contradictory,contrdictry,1
parliamentary,p'mentary,1
donating,dontg,1
forebears,fb,1
expeditions,expedit,9
collisions,collisns,1
undertaking,underta,3
industrializing,ndusrializn,1
existing,xstng,1
ordination,ordanaton,1
stratosphere,strtsph,1
industrialized,industrial,3
manipulation,mnipltn,1
misshapen,mishapn,1
decentralized,decentlzd,2
witnessing,WTNing,1
placement,placmnt,1
ceaseless,cesls,1
opposition,opp,9
electrodes,elect'des,1
acceleration,acceler,2
developer,Devlpr,1
onslaught,onslght,1
guidebooks,g-books,1
tampering,tmprng,1
occupancy,occup,1
multiyear,mltiyr,1
switzerland,swiss,1
transportation,transp,8
salesman,slsmn,1
collisions,collsns,7
hemoglobin,hemoglob,1
sneering,snrg,1
candidly,Candly,1
leisurely,lsurely,1
toothpick,Tthpck,1
hazelnuts,hzlnuts,1
disenchanted,dsnchntd,1
conservatory,consv.,1
excerpted,xcrptd,1
bucharest,bhcrst,1
fluorescent,floescent,1
qualifiers,qf,1
tethered,tthrd,1
multiplicity,mltiplcty,1
dismayed,dsmyd,1
expatriate,expatr8,1
schoolchildren,schooch,3
daimlerchrysler,dmlrchryslr,1
transmissions,trnmssons,1
enrollments,enrolmnts,2
womanizing,wmzg,1
extracurricular,extracu,5
telescopes,tlscpes,4
variables,vari,1
aquifers,aqufers,1
makeover,Mkovr,1
undeserving,undsvg,1
kindergarten,kinderg,7
retooled,rtoold,1
dealerships,dlrshps,11
manufacture,mfr,1
premieres,prmrs,1
obsolescence,bslscnc,1
opposites,opsits,1
constitution,cnstn,1
manufacture,mfg,1
amusements,amsmnts,1
schoolchildren,schch,5
voyeuristic,voyristic,1
chirping,chrpng,1
socialization,socialztion,2
neighbor,Negbor,1
substitution,sbstit,1
everyman,vrymn,1
budweiser,bud,1
spacious,Spcius,1
countertop,cnrtp,1
decentralized,dcentralzd,1
reproduced,rprdcd,1
plundered,plndrd,1
industrialized,industr,1
jurisprudence,jurisurence,2
investment,invment,1
utterance,uttrance,1
undergraduates,undergrad,6
constellations,cnstlat,5
heretical,Htical,1
budapest,Bdpst,1
asymmetry,asemitre,1
cataract,ctct,1
farewells,frwls,1
indefensible,indfensble,1
graduation,graduat,1
retraction,ret'n,1
continents,cntnts,1
princely,prncly,1
digitized,igitzed,1
blissfully,blisflly,1
schoolchildren,sc ch,1
fascinating,fasc'g,1
authentic,auth.,1
unchanging,unchngng,1
banquets,bnqts,1
ecologists,eclgsts,1
interdependent,interdpndnt,1
efficacious,effccus,1
criticize,crtcz,1
atypical,atypcl,1
academically,acadmcly,1
internationalization,ntrntnlztn,1
clinking,clnkng,1
didactic,didactic,1
englishmen,englshmen,1
autoimmune,atmmn,1
perilously,Perilosly,1
thinness,thnnss,1
solutions,sltns,1
listlessly,listlesly,1
individualistic,indvdstc,1
incremental,incrmntal,1
qualified,alfd,1
divisiveness,dvsvnss,1
manufacturing,manufac,2
instrumentation,instrumental,2
congresswoman,congrsswman,1
hamstrings,amstrngs,1
manufacturing,m'facturing,1
informant,infrmnt,1
meteorological,meteoro,1
snorting,snrtng,1
dimension,dmnsn,1
wolfgang,wlfgng,1
complaints,compl,1
profoundly,prfdly,1
satellites,stls,1
intoxicating,ntxctng,1
graduation,gard,3
stratosphere,strato,5
vaccinations,vaccintons,1
perpetually,perptly,1
incorrectly,ncrrctly,1
incendiary,inced,1
interstellar,interstel,1
earmarked,earmrk,1
calloused,callsed,1
appropriated,aproprted,1
complicating,cmplctng,1
interfering,Intferin,1
splashes,Splshes,1
professions,professun,1
sexiness,sxns,1
accelerating,accelerat,5
denouement,dnouemnt,1
monitoring,mntring,1
educationally,edually,1
transportation,transpttn,1
earthenware,erthnwr,1
learning,lrng,1
atonement,atonemnt,1
trafficked,tfkd,1
vignette,vign,1
assignments,assignments,2
credence,cdence,1
mistaken,mtkn,1
generalizable,gnralzbl,1
interrogating,intgtg,1
selenium,slnm,1
transmissions,trans,4
narcissism,nrcssm,1
exhibitor,Xibitor,1
propagating,prpgtin,1
exploratory,Xplrtry,1
assignments,assing,1
democratization,democrtztion,1
regulatory,regltori,1
miseries,msres,1
nantucket,nntckt,1
measurements,mmts,2
trustworthy,trstwrthy,3
paradoxes,parado,1
intending,ntndg,1
attaches,atchs,1
nighttime,nitetym,1
familial,Fmlal,1
initiated,inititd,1
interval,ntrvl,1
handlebar,hndlbr,1
battalion,batyalon,1
instrumentation,instation,1
sheppard,sheps,1
complements,COMPLMNTS,1
reimbursement,rimbrsmnt,1
precipitate,pcpt,1
cautions,cauts,1
differences,dffrences,1
individualism,indvdlsm,1
hierarchical,hiaracl,1
deciphered,Deciferd,1
sunflowers,snfws,1
grandsons,grndsns,1
auditioned,Auditned,1
ligaments,lgmts,1
jousting,jstng,1
ointment,otmt,1
negligent,nglgnt,1
chestnut,chstnt,1
extraterrestrial,etrstl,1
hysterectomy,Hysttomy,1
forensic,gfg,1
harmonized,hrmnzd,1
enchanted,nchantd,1
turbines,t'bines,1
nonsensical,nonsnscl,1
subscribing,subscr'g,1
licorice,l'ice,1
reflected,Reflted,1
converters,cnvrtrs,1
rehabilitative,rehab've,1
hydrocarbons,hydrocrbns,1
occupiers,upiers,1
earmarks,rmrks,1
anaerobic,anrobic,1
circumstance,circmstnce,1
acceleration,acc,9
yesterday,y'day,1
shipment,shpmnt,1
chechnya,chekna,1
greedily,greedily,1
blossomed,blsmd,1
erickson,rksn,1
breached,brchd,1
escalates,esclts,1
objections,objet,1
collagen,cllgn,1
dealerships,dships,1
widening,Widnin,1
headline,hdln,1
interdependent,intdent,1
shuttered,shtrd,1
unmitigated,nmtgtd,1
unmarried,unm,1
inflationary,infltnr,6
littlest,Lillest,1
interchange,interchang,1
youthful,youth,1
antibacterial,antibac,1
atmospheric,atmsprc,1
fiddling,fdlng,1
educationally,erssa,1
plotting,plotng,1
pantsuit,pntst,1
excursions,xcrsns,1
pedestrians,peds,14
ericsson,ercsn,1
aqueduct,aquadct,1
communicator,comun,1
enrollments,enroll's,1
escalators,scaltrs,1
nicaraguan,nicraguan,1
interstellar,intslr,1
shoelaces,shola,1
interdependent,intrdpn,10
overreact,oract,1
julianne,juliane,1
unaccountably,unacontbly,1
organisms,orgnsms,1
shutdown,shtdw,1
automotive,autotive,2
wanderer,wand'r'r,1
apprenticed,Apprnticd,1
confidante,cnfdnte,1
shortchanged,shrtchngd,1
instrumentation,instrmntation,5
institutionalize,instl,1
paramedic,prmdc,1
audition,ADT,1
demonstrably,dmonstrbly,1
civilians,cvlns,1
valparaiso,vlprs,1
instructional,instructional,1
bertrand,Btrnd,1
swallows,swallws,1
constellations,cnstlls,1
obstruction,obtcn,1
surcharge,srchg,1
postmodernism,Pstmdrnsm,1
policeman,plcemn,1
industrialized,indstrlized,6
locomotive,locomtv,3
cranking,crankn,1
explorations,explrtn,3
circumstance,circstc,1
penetrating,pntrg,1
excoriated,xcortd,1
somersaults,Smrslts,1
mckinsey,mcknsy,1
compression,cmpreshn,1
skeletons,Skltns,1
relations,rellies,1
irrefutable,irrftbl,1
instructional,instrnl,1
observatory,obsty,1
preoccupied,preocc'd,1
enrollment,enrollmnt,4
signaled,Sgnld,1
coastline,c'line,1
industrialized,indust,4
socialization,socialzation,1
churches,chchs,1
announcement,nouncie,1
manipulation,manipltn,1
shuffled,sfld,1
interstellar,intrstllr,1
whitecaps,Whtcps,1
departments,dprtmn,1
horsepower,hspwr,3
painfully,painf'y,1
democratization,dmcrtzt,6
unfeeling,unf'g,1
fabulously,fbsly,1
defamation,dfmtn,1
committee,mittee,1
internationally,interna,7
bavarian,BVN,1
descending,Dscendng,1
germanic,germnc,1
interdependent,interde,2
sausages,saug,1
opinions,opns,1
downwards,dwnwrds,1
constellations,constel,4
harshness,hrshns,1
unsympathetic,Unsymtetic,1
entitlement,entime,1
integrity,itgt,1
manufacture,manfctr,2
releases,rleases,1
dictatorship,dicttrship,2
accelerating,acclrtng,2
redeeming,redeming,1
melodramatic,mldrmc,1
relativism,relatvism,1
socialization,soclization,1
windshield,windshield,1
painterly,paintrly,1
relating,rlting,1
trustworthy,trwthy,2
whatsoever,whtsvr,1
dictatorship,dict'ship,1
challenging,Chllng,1
undergraduate,ndrgrad,3
statements,stmts,1
tiresome,tirsm,1
instrumentation,instrument,4
signature,sig.,1
observatory,observtry,2
challengers,chllengrs,1
bathrooms,bthrms,1
teenager,TA,1
operator,oprtr,1
etiology,etlg,1
incumbency,Ncmbncy,1
outfitter,otftr,1
backgrounds,bgds,1
playwright,pwrg,1
shoestring,shstrng,1
incinerator,incnrator,1
protective,prtv,1
intrigue,intrg,1
himalayas,hmlys,1
laboratory,lab,12
stupendous,stupds,1
pasadena,Psdna,1
vocational,vocatio,4
necessary,ncssry,1
disposal,dsposal,1
interdependent,intrdpndnt,4
recoveries,recveris,1
synapses,snpss,1
refractor,refract'r,1
atmospheric,atmsp,1
soulless,soules,1
extracurricular,xcurriclr,1
telescopes,telscps,3
transportation,transpo,9
inundated,indated,1
invested,ivstd,1
mechanically,mechncly,1
transcending,trnsendn,1
comprehension,comp,15
parliamentary,parlmt,2
disguises,dsgs,1
enrollments,enrllmnts,4
houghton,htn,1
unsightly,usgtly,1
extracurricular,xtrcriclr,1
collisions,col,1
friendships,frndshps,1
jonesboro,jnsbr,1
bottomless,btmlss,1
virginia,virg.,1
milligrams,mgs,1
magnificently,mgnfcently,1
channeling,chnlng,1
significantly,sgnfcntly,1
littleton,richwhiteville,1
edmonton,edmntn,1
networking,ntwrkng,1
appellation,apelatn,1
mechanical,mec,1
necrosis,ncrsis,1
telescopes,telescopes,1
insulted,insltd,1
compartment,comptmnt,1
givenchy,gvnchy,1
incident,incdnt,1
foreseeable,frcabl,1
principals,princip,4
eggplant,e'plant,1
educationally,educ'ally,1
boundaries,Bundries,1
researches,rschs,1
negotiations,negotiations,1
childhoods,chdhds,1
exploration,xplortn,3
exploration,xplrtn,2
suspected,Susptd,1
groundwater,grdwtr,1
multifaceted,mulceted,1
microorganisms,mcrorgnsms,1
totenberg,totbr,1
undertaking,undrtking,2
modified,modyfyd,1
confiscation,confscation,1
orchestras,orchstr,1
cooperatively,cooptvly,1
extracurricular,xtracurclr,1
significance,sgnfcan,1
translates,trnslt,1
expansions,xpnsns,1
components,compnent,1
opposition,opposit,2
politico,polit,1
multiculturalism,mltclsm,1
programmable,prgrmmbl,1
artificial,artfcl,1
atmospheric,atmsphr,7
loadings,ldngs,1
manufacturing,manufac'ing,1
commemorating,commem,1
detectives,dtctvs,1
telescopes,telscopes,4
geologists,geo,1
constitution,cnstution,1
experiments,exprmnt,2
peacefully,pcflly,1
summarized,summrizd,1
dissented,disent,1
acceleration,acc'n,1
moustache,mustch,1
decentralized,decentra,1
unaccustomed,unacc,1
mechanically,mchniclly,1
manufacture,manfc,1
studiously,studusle,1
forgiveness,fgvnss,1
knockoff,nkoff,1
italians,itals,1
separatists,sprtists,1
intended,in10ded,1
environment,nvrmnt,1
tomlinson,tmlnsn,1
multiplex,m'plex,1
refreshment,fresh,1
vocational,voc,5
fountains,fntns,1
iconographic,ICNGRPHC,1
pedestrians,pdstrians,4
instrumentation,instru.,1
worthless,wrthls,1
complicates,cmplcts,1
principals,prins,2
mechanical,mechanica,1
augmenting,augumntng,1
reportage,reportage,1
spoonfuls,spnfls,1
briefcases,briefecases,1
speechless,spchles,1
explorations,xplrations,2
switches,Swts,1
conversation,cnvsatn,1
matchbox,mtchbx,1
graveyard,grvyd,1
instrumentation,instrum,2
paternal,p'nal,1
landlord,lndlrd,1
whiteness,Whtnes,1
coefficients,COEFF,1
inventions,Invntns,1
investment,invstmnt,5
thickens,thckns,1
theatrics,thtrcs,1
nonsense,nsense,1
unforgettable,Unfrgtbl,1
footsteps,ftstps,1
persevered,persvrd,1
measurements,msrmnts,8
situational,Situatnl,1
crinkled,ciked,1
ameliorate,mliorte,1
democratization,democracy,1
fullness,fllnss,1
frivolity,frvlty,1
socialization,socializtn,1
enrollments,enrlts,1
perished,perishd,1
manslaughter,mnslghtr,1
engaging,engagng,1
amicably,mcbly,1
experiments,xperimnts,2
internationally,intl,3
flaunting,fluntng,1
observatory,obsrvtry,5
spontaneity,Spntanity,1
cabbages,cbgs,1
chugging,chgg,1
liberally,Libra,1
positively,pstvly,1
demanded,dmnded,1
automotive,auto,12
industrial,indstrl,4
university,uni,6
manufacturers,mnfctrs,1
denomination,dnmntn,1
hardware,Hdwr,1
goldfish,gldfsh,1
frequent,fqnt,1
delivers,dlvrs,1
transmissions,tmissions,1
university,unv,1
extracurricular,extracurr',1
offscreen,offsn,1
endpoint,endpt,1
constellations,const,1
masterful,Mstrfl,1
foundered,Fdered,1
explorations,expl,2
mastercard,mstrcard,1
solicitor,slctr,1
instructional,nstrucnal,7
enrollments,enrlmts,1
processors,process,1
gathering,gthrng,1
educations,eds,1
citizenry,ctzny,1
vocational,voca,19
archived,archi,1
unseemly,unsmly,1
receptivity,rcptvty,1
snowball,snwbll,1
asparagus,Asrgs,1
destabilized,dess,1
correlation,corlat,1
benediction,bent,1
anarchists,anrchsts,1
virulent,vrlnt,1
whooping,whop,1
immersing,imrsng,1
dishonorable,dsnrble,1
rearranging,rearrangng,1
commenting,Comm'g,1
conclusions,clusions,1
particles,prtcl,1
partnering,prtnring,1
bookstores,bookstrs,1
schoolchildren,schlchl,5
gangrene,gangrne,1
numerous,numrs,1
unpatriotic,nptriotc,1
unambiguously,unambig,1
graduation,grad,3
accelerating,acclrng.,1
reserves,reservs,1
subsidiaries,subsid,1
unpredictable,unprdctbl,1
foundation,fdt,1
belongings,Blngngs,1
mcdonald,maccas,1
arrogantly,arrogntly,1
mechanically,mechally,3
transports,trnps,1
horsepower,hrsepwr,1
protestants,prtstnts,1
phenomenon,fenomnon,1
villages,village,1
centralization,Cntrliztn,1
mechanically,mechanica,1
jurisprudence,jurisdence,2
astounding,astnding,1
elevation,elvtion,1
graciousness,gracas,1
interrogated,interroed,1
euphemistically,ephcy,1
guesthouse,Ghouse,1
frankenstein,fknst,1
mouthing,mthng,1
multifaceted,mfaceted,5
provocatively,prvocatvly,1
muscular,msclr,1
fingerprints,fp,1
exploration,expl.,3
outgrown,outgrwn,1
drizzled,drzzld,1
schaffer,Shfer,1
frustratingly,frustngly,1
choruses,Chrs,1
inhabits,ihbts,1
prompted,prmt,1
mouthpiece,moutpie,1
stewardship,stewship,1
dominique,dmq,1
dealerships,dealrshps,3
parkinson,prksn,1
confucian,cnfcn,1
manufactured,mnfctd,1
kindergarten,kg,2
redemption,demption,1
democratization,democra,8
deletion,dltn,1
accelerating,accel.,1
legislator,leg,1
smallish,smllsh,1
horsepower,horspwr,1
bestsellers,Bstsler,1
inversely,nvrsly,1
stirrups,rups,1
undercutting,udctng,1
emigration,emgtn,1
martyred,matred,1
downward,downw,1
exploration,explr,3
trustworthy,trustworthy,1
kuwaitis,kwts,1
restaurants,rtrts,1
magnetism,mgntsm,1
expeditiously,expedeslee,1
searched,srchd,1
spirituality,sprtlty,1
bedsheets,bedshts,1
escapees,xcpees,1
ejection,ejctn,1
technicality,Techlity,1
criminals,crime,1
resiliency,rsilncy,1
unhooked,unh'd,1
cavernous,cvns,1
glimpsing,gl'ing,1
culpability,clpblty,1
extramarital,xtramrtl,1
octagonal,octgnl,1
substrate,sbstr,1
postulates,pstls,1
extortion,extor,1
inexhaustible,nxhuastble,1
opposition,oppstion,2
unrequited,unriqted,1
neediest,ndst,1
overcast,ovcast,1
extracurricular,extrcrr,7
colonization,clnztns,5
misperception,msprcptn,1
multiplied,multp,1
executioner,execu,1
laboratory,laborat,2
waitressing,waitrsng,1
unyielding,unylding,1
cristina,crstn,1
geopolitical,geopoli,11
accelerating,accelrtg,1
eventual,evtl,1
effective,fvtce,1
industries,ind.,1
fecundity,fecundty,1
appointee,Apnte,1
concurrent,current,1
sedatives,sedtvs,1
licensure,licensre,1
assignments,assig,1
immature,imature,1
tiredness,tiredns,1
penalize,penli,1
pinkerton,pinkrtn,1
riverdale,rvrdl,1
reformist,rfmst,1
atmospheric,atmsphrc,6
everglades,evrglds,1
hitching,htchng,1
electrolyte,e'lyte,1
microchip,MCRCHP,1
polluter,plltr,1
individualistic,indvdls,1
geopolitical,geopol.,1
colonization,colonztn,4
paintings,pntings,1
contextualized,contex,1
designates,desnates,1
wealthiest,wthst,1
